,EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
144,5110145,0.0,51.0,3.0,54.0,5,5,4,0,5,0,23.0,13.0,1.0,2.0,20482.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
145,5110146,0.0,34.0,8.0,65.0,4,2,2,0,2,0,19.0,3.0,1.0,2.5,18911.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
146,5110147,1.0,31.0,1.0,80.0,1,1,4,0,1,0,16.0,10.0,4.0,7.0,22446.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
147,5110148,1.0,33.0,17.0,69.0,3,3,5,0,5,0,20.0,6.0,0.0,2.0,20324.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
148,5110149,0.0,31.0,9.0,50.0,4,1,1,1,1,0,18.0,11.0,7.0,8.0,20627.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
149,5110150,0.0,27.0,9.0,68.0,1,5,1,1,8,0,19.0,5.0,0.0,0.0,17534.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
150,5110151,1.0,52.0,11.0,55.0,5,1,2,0,3,0,21.0,19.0,1.0,4.0,26650.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
151,5110152,0.0,49.0,2.0,36.0,3,2,3,1,4,0,19.0,23.0,0.0,0.0,30379.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
152,5110153,0.0,41.0,3.0,58.0,3,4,4,0,1,0,24.0,22.0,0.0,4.0,31015.0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
153,5110154,0.0,32.0,8.0,67.0,3,2,2,1,4,0,17.0,7.0,0.0,3.0,24204.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
154,5110155,1.0,30.0,10.0,59.0,3,2,1,0,1,0,18.0,1.0,0.0,0.0,16081.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
155,5110156,0.0,45.0,4.0,80.0,1,2,5,0,3,0,21.0,14.653409090909092,3.0,3.0,21033.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
156,5110157,1.0,49.0,10.0,67.0,3,2,3,1,3,1,17.0,20.0,8.0,8.0,18655.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
157,5110158,0.0,31.0,11.0,56.0,3,1,1,1,2,1,16.0,8.0,1.0,4.0,21583.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
158,5110159,0.0,39.0,5.0,64.0,3,4,3,0,7,1,19.0,7.0,1.0,2.5,19057.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
159,5110160,0.0,39.0,4.0,61.0,4,1,5,0,5,0,20.0,21.0,1.0,2.5,18858.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
160,5110161,0.0,20.0,9.0,54.0,3,5,5,1,1,0,16.0,2.0,0.0,2.0,17728.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
161,5110162,1.0,28.0,3.0,54.0,5,2,1,0,5,1,18.0,5.0,2.0,2.0,18464.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
162,5110163,0.0,56.0,5.0,70.0,4,4,1,0,9,0,26.0,20.0,1.0,5.0,18662.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
163,5110164,1.0,36.0,1.0,59.0,5,1,5,0,0,0,26.0,1.0,0.0,0.0,17325.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
164,5110165,0.0,49.0,1.0,36.0,3,1,5,0,2,0,21.0,7.0,0.0,2.0,18580.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
165,5110166,0.0,29.0,19.0,51.0,3,5,3,0,2,0,20.0,6.0,2.0,5.0,18144.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
166,5110167,0.0,34.0,2.0,32.0,3,3,1,0,1,0,26.0,14.0,2.0,1.0,24888.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
167,5110168,1.0,40.0,5.0,56.0,3,2,1,0,8,0,17.0,22.0,12.0,6.0,28169.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
168,5110169,1.0,28.0,25.0,72.0,4,4,5,0,1,0,17.0,10.0,1.0,9.0,23722.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
169,5110170,1.0,29.0,25.0,59.0,4,4,1,0,1,1,29.0,1.0,1.0,0.0,17439.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
170,5110171,0.0,40.0,5.0,67.0,4,4,2,1,7,0,16.0,15.0,2.0,11.0,25855.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
171,5110172,1.0,37.0,1.0,46.0,4,4,3,1,5,0,16.0,17.0,11.0,3.0,25609.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
172,5110173,0.0,52.0,26.0,51.0,4,1,1,0,3,0,27.0,31.0,0.0,0.0,28826.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
173,5110174,0.0,31.0,20.0,67.0,3,1,5,0,2,1,29.0,10.0,1.0,9.0,27916.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
174,5110175,0.0,43.0,3.0,45.0,4,2,2,0,10,1,19.0,9.0,1.0,3.0,22062.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
175,5110176,0.0,35.0,5.0,64.0,4,5,3,0,4,0,18.0,15.0,6.0,2.5,18768.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
176,5110177,1.0,38.0,13.0,60.0,3,3,5,1,2,0,21.0,11.0,1.0,9.0,20213.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
177,5110178,0.0,35.0,25.0,58.0,4,5,1,1,2,1,21.0,17.0,7.0,12.0,21747.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
178,5110179,0.0,40.0,15.0,54.0,3,3,5,1,1,0,20.0,5.0,1.0,2.0,19639.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
179,5110180,0.0,41.0,9.0,54.0,3,3,4,0,5,0,26.0,14.0,1.0,4.0,19393.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
180,5110181,0.0,24.0,25.0,49.0,3,5,4,0,8,0,27.0,6.0,1.0,2.0,18597.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
181,5110182,0.0,26.0,24.0,60.0,3,4,2,1,1,0,27.0,3.0,0.0,2.0,17886.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
182,5110183,0.0,47.0,1.0,68.0,3,4,4,0,0,0,23.0,14.0,5.0,12.0,26957.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
183,5110184,0.0,25.0,3.0,57.0,3,5,3,1,6,1,24.0,7.0,0.0,2.5,18977.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
184,5110185,0.0,59.0,12.0,77.0,4,5,4,0,5,1,26.0,10.0,1.0,1.0,19346.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
185,5110186,0.0,30.0,1.0,58.0,3,3,1,0,1,0,28.0,12.0,3.0,2.5,19011.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
186,5110187,0.0,36.0,3.0,61.0,4,4,3,0,1,0,18.0,10.0,9.0,0.0,21736.822097865694,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
187,5110188,0.0,25.0,4.0,68.0,3,5,5,0,1,1,23.0,5.0,0.0,3.0,19194.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
188,5110189,0.0,22.0,27.0,55.0,4,3,3,0,1,1,19.0,4.0,1.0,3.0,17814.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
189,5110190,1.0,39.0,4.0,41.0,3,5,3,1,4,1,23.0,12.0,0.0,0.0,20238.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
190,5110191,1.0,55.0,14.0,55.0,1,4,3,0,6,1,22.0,24.0,3.0,8.0,28695.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
191,5110192,0.0,37.0,26.0,72.0,3,4,3,1,3,1,20.0,15.0,10.0,7.0,19449.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
192,5110193,0.0,46.0,8.0,75.0,3,3,3,1,6,0,18.0,13.0,0.0,7.0,25845.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
193,5110194,0.0,44.0,1.0,59.0,3,1,1,1,6,1,17.0,6.0,1.0,2.0,17436.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
194,5110195,0.0,28.0,27.0,48.0,4,4,5,0,1,0,16.0,5.0,0.0,4.0,19724.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
195,5110196,1.0,50.0,1.0,51.0,3,2,3,1,3,1,19.0,5.0,0.0,0.0,19728.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
196,5110197,0.0,47.0,7.0,35.0,4,5,4,0,3,0,20.0,27.0,1.0,9.0,34789.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
197,5110198,0.0,50.0,10.0,59.0,3,2,1,0,4,0,23.0,8.0,0.0,0.0,17380.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
198,5110199,0.0,26.0,30.0,45.0,3,4,3,1,5,0,17.0,8.0,0.0,0.0,19306.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
199,5110200,0.0,38.0,1.0,58.0,3,1,4,0,0,1,16.0,7.0,1.0,2.0,17991.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
200,5110201,0.0,31.0,9.0,42.0,4,4,4,1,0,1,21.0,3.0,2.0,2.0,17657.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
201,5110202,1.0,36.0,10.0,59.0,4,2,5,0,0,1,27.0,4.0,1.0,2.0,21736.822097865694,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
202,5110203,0.0,57.0,10.0,51.0,5,5,1,0,5,0,19.0,38.0,1.0,3.0,23260.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
203,5110204,0.0,33.0,6.0,65.0,3,3,5,1,2,0,19.0,9.0,7.0,4.0,22725.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
204,5110205,0.0,32.0,1.0,66.0,3,5,4,1,1,0,22.0,8.253869969040247,0.0,9.0,21220.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
205,5110206,0.0,41.0,5.0,81.0,3,3,3,0,1,0,20.0,22.0,2.0,13.0,34041.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
206,5110207,0.0,37.0,12.0,64.0,3,2,3,0,4,0,23.0,8.0,0.0,2.0,18629.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
207,5110208,0.0,40.0,3.0,46.0,3,4,4,0,7,0,17.0,8.0,1.0,3.0,20715.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
208,5110209,0.0,45.0,31.0,34.0,3,3,5,0,4,0,19.0,25.0,15.0,18.0,32328.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
209,5110210,1.0,18.0,4.0,70.0,3,2,1,1,1,1,17.0,0.0,0.0,0.0,16569.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
210,5110211,0.0,44.0,9.0,53.0,4,3,3,0,8,0,19.0,22.0,7.0,15.0,35392.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
211,5110212,0.0,32.0,4.0,39.0,3,1,2,1,3,0,20.0,10.0,7.0,7.0,26159.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
212,5110213,1.0,51.0,9.0,53.0,5,2,1,0,2,0,20.0,18.0,0.0,3.0,25650.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
213,5110214,0.0,31.0,3.0,54.0,3,1,3,1,0,0,24.0,3.0,1.0,2.0,18067.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
214,5110215,0.0,36.0,11.0,59.0,3,2,3,1,1,1,24.0,1.0,0.0,0.0,17220.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
215,5110216,0.0,28.0,9.0,52.0,3,5,1,1,2,0,17.0,1.0,1.0,1.0,17706.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
216,5110217,0.0,41.0,8.0,55.0,5,5,3,0,1,0,27.0,21.0,5.0,10.0,34973.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
217,5110218,0.0,21.0,23.0,49.0,3,5,3,0,1,0,16.0,3.0,1.0,2.0,18447.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
218,5110219,0.0,30.0,9.0,73.0,1,4,5,0,0,1,17.0,9.0,1.0,7.0,26416.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
219,5110220,1.0,45.0,18.0,75.0,3,4,2,0,2,0,17.0,11.0,1.0,6.0,23978.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
220,5110221,0.0,31.0,18.0,66.0,4,2,5,0,3,0,19.0,13.0,2.0,8.0,23140.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
221,5110222,0.0,39.0,10.0,57.0,3,5,1,0,2,0,18.0,21.0,1.0,3.0,34431.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
222,5110223,1.0,35.0,11.0,55.0,4,4,5,0,9,0,22.0,15.0,6.0,0.0,25306.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
223,5110224,0.0,41.0,31.0,60.0,5,5,5,1,4,0,21.0,21.0,1.0,2.0,26932.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
224,5110225,1.0,57.0,10.0,74.0,3,3,3,0,9,0,17.0,15.0,10.0,9.0,18339.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
225,5110226,1.0,58.0,24.0,64.0,3,2,2,1,1,0,17.0,40.0,15.0,6.0,25312.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
226,5110227,1.0,25.0,6.0,46.0,4,2,3,0,1,1,16.0,6.0,0.0,3.0,20744.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
227,5110228,0.0,28.0,6.0,68.0,3,2,1,0,1,0,19.0,4.0,0.0,2.0,21736.822097865694,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
228,5110229,1.0,26.0,9.0,38.0,4,5,5,1,6,0,22.0,6.0,1.0,2.0,20326.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
229,5110230,0.0,36.0,25.0,73.0,1,3,4,0,8,0,24.0,11.0,7.0,3.0,27996.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
230,5110231,0.0,53.0,6.0,33.0,4,4,5,1,2,0,17.0,35.0,2.0,17.0,32856.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
231,5110232,0.0,26.0,12.0,60.0,3,3,5,0,1,1,18.0,5.0,3.0,3.0,19741.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
232,5110233,0.0,37.0,3.0,75.0,3,5,3,0,4,1,16.0,17.0,1.0,0.0,24602.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
233,5110234,0.0,30.0,3.0,43.0,5,1,1,0,2,0,25.0,8.152317880794701,0.0,2.0,21091.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
234,5110235,0.0,39.0,32.0,56.0,3,3,2,1,4,0,24.0,10.0,2.0,8.0,22261.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
235,5110236,0.0,48.0,7.0,67.0,4,3,3,1,2,0,18.0,19.0,2.0,2.0,19240.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
236,5110237,1.0,47.0,30.0,58.0,3,5,4,0,1,1,17.0,10.0,9.0,9.0,26849.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
237,5110238,0.0,35.0,13.0,59.0,3,2,3,0,2,1,20.0,16.0,1.0,8.0,20001.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
238,5110239,0.0,27.0,28.0,63.0,3,1,3,1,2,0,29.0,9.0,6.0,2.5,18942.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
239,5110240,1.0,33.0,16.0,56.0,3,5,3,1,7,1,17.0,15.0,7.0,7.0,28610.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
240,5110241,0.0,32.0,5.0,56.0,3,4,3,0,1,0,25.0,4.0,2.0,2.5,19067.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
241,5110242,1.0,32.0,12.0,48.0,4,4,5,1,1,1,28.0,5.0,2.0,3.0,18321.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
242,5110243,0.0,36.0,26.0,63.0,5,2,3,1,1,0,22.0,7.0,1.0,4.0,18705.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
243,5110244,0.0,39.0,20.0,41.0,3,1,1,1,8,0,19.0,7.0,2.0,2.5,18902.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
244,5110245,1.0,56.0,5.0,39.0,3,1,2,1,5,0,22.0,23.82278481012658,8.0,4.0,21160.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
245,5110246,0.0,39.0,32.0,56.0,3,5,1,0,4,0,24.0,10.0,2.0,8.0,22261.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
246,5110247,1.0,27.0,11.0,40.0,4,4,5,0,7,0,23.0,6.097435897435897,2.0,3.0,21326.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
247,5110248,0.0,39.0,16.0,77.0,3,2,5,1,0,0,17.0,21.0,11.0,10.0,28341.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
248,5110249,0.0,38.0,8.0,46.0,4,1,1,1,0,0,25.0,8.0,0.0,2.5,19028.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
249,5110250,0.0,26.0,24.0,60.0,3,1,1,0,1,0,27.0,3.0,0.0,2.0,17886.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
250,5110251,0.0,50.0,11.0,63.0,4,5,4,0,2,0,29.0,20.335714285714285,2.0,8.0,21130.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
251,5110252,0.0,25.0,3.0,65.0,1,3,5,1,7,0,18.0,6.0,0.0,1.0,18424.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
252,5110253,0.0,27.0,10.0,44.0,3,1,1,0,1,0,19.0,7.0,0.0,7.0,19105.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
253,5110254,0.0,31.0,4.0,65.0,3,3,4,1,1,1,27.0,13.0,6.0,8.0,19579.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
254,5110255,0.0,34.0,6.0,57.0,4,4,1,0,1,0,19.0,15.0,4.0,2.5,18986.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
255,5110256,1.0,31.0,14.0,46.0,3,3,5,1,2,0,22.0,9.0,1.0,2.0,19233.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
256,5110257,0.0,33.0,8.0,58.0,4,1,1,1,9,0,30.0,9.0,1.0,1.0,25679.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
257,5110258,1.0,32.0,19.0,72.0,3,4,3,1,3,0,19.0,11.0,1.0,1.0,24161.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
258,5110259,0.0,36.0,3.0,66.0,3,4,4,0,2,0,19.0,11.0,1.0,7.0,23295.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
259,5110260,0.0,32.0,3.0,59.0,3,1,4,0,1,0,18.0,8.0,0.0,7.0,17370.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
260,5110261,1.0,53.0,11.0,57.0,4,2,4,0,3,0,21.0,12.0,8.0,8.0,20941.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
261,5110262,0.0,49.0,32.0,63.0,3,1,3,1,4,0,27.0,16.0,1.0,1.0,28504.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
262,5110263,0.0,36.0,4.0,64.0,4,1,1,0,0,0,24.0,10.0,3.0,4.0,22644.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
263,5110264,1.0,36.0,9.0,66.0,4,2,1,0,6,0,16.0,6.0,1.0,2.0,17180.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
264,5110265,0.0,34.0,9.0,63.0,3,4,2,0,0,0,16.0,3.0,1.0,2.0,17661.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
265,5110266,0.0,36.0,6.0,52.0,4,2,5,0,9,1,19.0,6.0,0.0,0.0,18419.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
266,5110267,1.0,33.0,6.0,34.0,3,1,3,1,1,1,18.0,1.0,0.0,0.0,17851.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
267,5110268,1.0,26.0,9.0,58.0,3,5,3,1,0,1,16.0,8.0,1.0,0.0,17741.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
268,5110269,1.0,29.0,28.0,35.0,3,3,1,1,1,0,27.0,10.0,1.0,9.0,22639.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
269,5110270,0.0,51.0,22.0,71.0,3,3,2,0,0,1,27.0,11.0,1.0,0.0,20441.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
270,5110271,0.0,35.0,1.0,64.0,3,3,4,1,1,0,18.0,10.0,0.0,6.0,22295.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
271,5110272,0.0,43.0,32.0,64.0,3,5,3,1,3,0,17.0,20.0,1.0,3.0,20556.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
272,5110273,0.0,35.0,11.0,65.0,3,3,5,1,6,0,23.0,7.0,2.0,3.0,22500.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
273,5110274,1.0,25.0,4.0,61.0,3,5,5,1,5,0,18.0,6.0,0.0,2.5,19031.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
274,5110275,0.0,45.0,27.0,52.0,4,2,5,0,1,0,20.0,10.0,4.0,5.0,19385.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
275,5110276,1.0,36.0,23.0,48.0,3,2,3,1,4,1,16.0,7.0,0.0,1.0,17132.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
276,5110277,0.0,32.0,6.0,48.0,3,1,4,0,1,0,19.0,10.0,5.0,3.0,21524.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
277,5110278,1.0,58.0,3.0,59.0,3,1,3,0,4,0,29.0,7.0,0.0,0.0,17479.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
278,5110279,0.0,33.0,11.0,46.0,4,3,2,0,3,0,19.0,9.0,0.0,1.0,19682.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
279,5110280,0.0,35.0,19.0,82.0,4,1,1,1,2,0,22.0,7.0,2.0,4.0,18553.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
280,5110281,0.0,36.0,12.0,50.0,3,1,3,1,2,0,25.0,7.644472361809045,1.0,9.0,21098.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
281,5110282,1.0,31.0,9.0,60.0,4,4,1,1,7,0,19.0,3.0,0.0,0.0,17785.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
282,5110283,0.0,35.0,12.0,58.0,3,5,2,1,1,0,17.0,11.0,2.0,7.0,24500.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
283,5110284,1.0,26.0,6.0,59.0,4,4,3,1,1,1,19.0,8.0,1.0,7.0,17366.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
284,5110285,1.0,33.0,15.0,59.0,3,5,2,0,5,1,18.0,8.0,0.0,4.0,17436.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
285,5110286,1.0,32.0,2.0,34.0,5,4,4,0,6,0,20.0,10.0,0.0,0.0,21735.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
286,5110287,1.0,56.0,5.0,39.0,3,4,1,0,5,0,22.0,23.82278481012658,8.0,4.0,21160.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
287,5110288,0.0,41.0,1.0,59.0,4,1,3,0,1,0,17.0,22.0,2.0,10.0,34189.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
288,5110289,1.0,30.0,27.0,52.0,4,3,5,0,5,0,20.0,9.0,0.0,1.0,21696.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
289,5110290,0.0,36.0,3.0,64.0,4,2,1,1,1,0,26.0,10.0,0.0,2.5,18886.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
